Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Мария,кухонная студия,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Дизайн интерьеров; Детская мебель; Офисная мебель; Мягкая мебель,"улица Малышева, 8",101 офис; 1 этаж,620014,Центр м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+05:00,4.9,127,83432881081,,,studia-733@marya.ru,,http://www.marya.ru/page/zhdem-vas-v-studiyakh-mariya/?utm_source=2gis&utm_medium=geo&utm_campaign=maps2026,http://ekaterinburg.marya.ru,,,https://vk.com/marya,,,,,,,https://t.me/mf_marya,,,https://youtube.com/user/fabrikamarya,56.832088,60.586125,https://2gis.com/firm/70000001056208862,branch
Мария,кухонная студия,Мебель на заказ; Мебельные магазины; Детская мебель; Мягкая мебель; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Дизайн интерьеров; Офисная мебель,"улица Щербакова, 4",3 этаж,620076,Уктус м-н,Чкаловский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.9,34,89827225144,,,ol.vysokova@dealers.marya.ru,,http://www.marya.ru/page/zhdem-vas-v-studiyakh-mariya/?utm_source=2gis&utm_medium=geo&utm_campaign=maps2026,http://ekaterinburg.marya.ru,,,https://vk.com/marya,,,,,,,https://t.me/mf_marya,,,https://youtube.com/user/fabrikamarya,56.788696,60.648714,https://2gis.com/firm/70000001033958898,branch
Мария,кухонная студия,Мебель на заказ; Мебельные магазины; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Мягкая мебель; Офисная мебель; Дизайн интерьеров; Детская мебель,"Верх-Исетский бульвар, 13",А корпус; 216 офис; 2 этаж,620028,ВИЗ м-н,Верх-Исетский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 11:00-20:00; Вт: 11:00-20:00; Ср: 11:00-20:00; Чт: 11:00-20:00; Пт: 11:00-20:00; Сб: 11:00-20:00; Вс: 11:00-20:00,+05:00,4.9,116,83432881071,,,maria-ek11@marya.ru,,http://www.marya.ru/page/zhdem-vas-v-studiyakh-mariya/?utm_source=2gis&utm_medium=geo&utm_campaign=maps2026,http://ekaterinburg.marya.ru,,,https://vk.com/marya,,,,,,,https://t.me/mf_marya,,,https://youtube.com/user/fabrikamarya,56.838205,60.57426,https://2gis.com/firm/70000001019392437,branch
Мария,кухонная студия,Мебель на заказ; Мебельные магазины; Мебель для кухни; Мебель для ванных комнат; Корпусная мебель; Детская мебель; Дизайн интерьеров; Офисная мебель; Мягкая мебель,"улица Щорса, 103",цокольный этаж,620144,Автовокзал м-н,Чкаловский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.7,220,83432881061,,,maria-ek10@marya.ru,,http://www.marya.ru/page/zhdem-vas-v-studiyakh-mariya/?utm_source=2gis&utm_medium=geo&utm_campaign=maps2026,http://ekaterinburg.marya.ru,,,https://vk.com/marya,,,,,,,https://t.me/mf_marya,,,https://youtube.com/user/fabrikamarya,56.807656,60.605062,https://2gis.com/firm/70000001018143853,branch
Мария,кухонная студия,Мебель на заказ; Мебельные магазины; Мебель для кухни; Мебель для ванных комнат; Корпусная мебель; Детская мебель; Дизайн интерьеров; Офисная мебель; Мягкая мебель,"улица Гагарина, 37",1 этаж,620062,Втузгородок м-н,Кировский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.7,179,83432881041,,,maria-ek8@marya.ru,,http://www.marya.ru/page/zhdem-vas-v-studiyakh-mariya/?utm_source=2gis&utm_medium=geo&utm_campaign=maps2026,http://ekaterinburg.marya.ru,,,https://vk.com/marya,,,,,,,https://t.me/mf_marya,,,https://youtube.com/user/fabrikamarya,56.840436,60.64676,https://2gis.com/firm/1267165677112267,branch
Мария,кухонная студия,Мебель на заказ; Мебельные магазины; Мебель для кухни; Мебель для ванных комнат; Корпусная мебель; Мягкая мебель; Детская мебель; Дизайн интерьеров; Офисная мебель,"проспект Космонавтов, 54",2 этаж,620091,Эльмаш м-н,Орджоникидзевский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-19:00,+05:00,4.8,162,83432881031,,,maria-ek7@marya.ru,,http://www.marya.ru/page/zhdem-vas-v-studiyakh-mariya/?utm_source=2gis&utm_medium=geo&utm_campaign=maps2026,http://ekaterinburg.marya.ru,,,https://vk.com/marya,,,,,,,https://t.me/mf_marya,,,https://youtube.com/user/fabrikamarya,56.891979,60.614562,https://2gis.com/firm/1267165677091836,branch
Мебель-Маркет,,Мебель на заказ; Корпусная мебель; Мягкая мебель; Мебель для кухни; Офисная мебель; Детская мебель; Домашний текстиль,"улица Жуковского, 25",1 этаж,623286,,,Ревда,Ревда муниципальный округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-18:00,+05:00,2.5,1,89221000091,,,,,,,,,https://vk.com/mebelmarket.revda,,,,,,,https://t.me/+79221000091,,,,56.799193,59.904336,https://2gis.com/firm/70000001007543211,branch
Мебель+,салон,Мебель на заказ; Офисная мебель; Мягкая мебель; Корпусная мебель; Мебель для кухни,"улица Ленина, 23а",2 этаж,623101,Центр м-н,,Первоуральск,Первоуральск муниципальный округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-17:00,+05:00,4.0,2,,,,,,,,,,,,,,,,,,,,,56.913796,59.943131,https://2gis.com/firm/70000001007002545,branch
Мебелье,мебельная компания,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат,"Московская улица, 35",1 этаж,620014,Центр м-н,Ленинский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00 (по предварительной записи),+05:00,4.7,20,89001971374,,,,,http://t.me/mebele66,,,,https://vk.com/mebele66,https://wa.me/79001971374,,,,,,,,,,56.835346,60.582654,https://2gis.com/firm/70000001069935001,branch
Мебельная компания,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Детская мебель; Мебель для учебных учреждений,"Вайнера, 21",,623702,,,Березовский,Березовский муниципальный округ,Свердловская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,,,89058067977,,,,,,,,,,https://wa.me/79058067977,,,,,,,,,,56.895789,60.818063,https://2gis.com/firm/70000001089547337,branch
Мебельная лавка,,Мебель на заказ; Офисная мебель; Детская мебель; Корпусная мебель; Мебель для кухни,"Лукиных, 1/13",,620039,Уралмаш м-н,Орджоникидзевский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 09:00-18:00; Вт: 09:00-18:00; Ср: 09:00-18:00; Чт: 09:00-18:00; Пт: 09:00-18:00,+05:00,3.5,8,89221089071,,,,,,,,,,https://wa.me/79221089071,,,,,,,,,,56.882014,60.572965,https://2gis.com/firm/1267165677118980,branch
Мебельная фабрика,,Мебель на заказ; Корпусная мебель,"улица Бахчиванджи, 2а/17",,620025,Кольцово м-н,Октябрьский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 10:00-18:00,+05:00,,,89826269318,,,,,,,,,,,,,,,,,,,,56.757267,60.796887,https://2gis.com/firm/70000001113402142,branch
Мебельное агентство,,Мебель на заказ; Мебель для кухни; Мебель для общественного питания; Офисная мебель; Корпусная мебель,"Торговая улица, 2",,620010,Химмаш м-н,Чкаловский район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00,+05:00,,,89193893737,83432060070,,,,http://www.individmebel.ru,,,,,,,,,,,,,,,56.757056,60.711206,https://2gis.com/firm/70000001114048293,branch
Мебельное решение для бизнеса,производственная компания,"Мебель на заказ; Распиловка древесины; Офисная мебель; Стеллажи и витрины; ЛДСП, ДВПО, МДФ; Торгово-выставочное оборудование","Выездной переулок, 3и",,620027,Вокзальный м-н,Железнодорожный район,Екатеринбург,Екатеринбург городской округ,Свердловская область,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+05:00,3.3,23,89623133363,,,,,,,,,https://vk.com/mrb_ekb,https://wa.me/79623133363,,,,,,,,,,56.857845,60.580382,https://2gis.com/firm/70000001065276532,branch
Мебельный Мастер,компания,Мебель на заказ; Корпусная мебель; Детская мебель; Мебель для кухни,"Проезжая улица, 3",,623706,Шиловка м-н,,Березовский,Березовский муниципальный округ,Свердловская область,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00,+05:00,5.0,2,89222925090,,,,,http://mebelnymaster.ru,,,,https://vk.com/mmmber,https://wa.me/79222925090,,,,,,https://t.me/+79222925090,,,,56.91013,60.861089,https://2gis.com/firm/70000001103447871,branch
Мебельный рай,магазин,Мебель на заказ; Мягкая мебель; Корпусная мебель; Мебель для кухни; Матрасы,"улица Исакова, 7",1 этаж,623700,,,Березовский,Березовский муниципальный округ,Свердловская область,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-16:00; Вс: 11:00-16:00 (по предварительной записи),+05:00,3.4,5,89126663637,,,,,,,,,,,,,,,,,,,,56.909678,60.803807,https://2gis.com/firm/70000001028429040,branch
