Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail 1,E-mail 2,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Twitter,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber 1,Viber 2,Viber 3,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
di Foresta Betulla,мебельный салон,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Академика Вавилова, 1 ст39",1 этаж,660064,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+07:00,4.8,48,83912870086,,,info@betulla24.ru,,http://max.ru/id246111300428_biz,,,,https://vk.com/betulla24,https://wa.me/79135395173,,,viber://chat/?number=79135395173,,,,,,,55.992667,92.910717,https://2gis.com/firm/985690700178843,branch
Don Maison,интерьерный салон мебели и посуды,Мебель на заказ; Посуда; Корпусная мебель; Сувениры; Домашний текстиль; Мебель для кухни; Мебельные магазины; Мягкая мебель; Светотехника; Новогодние товары; Офисная мебель,"улица Дубровинского, 106",1 этаж,660017,,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 11:00-19:00; Вт: 11:00-19:00; Ср: 11:00-19:00; Чт: 11:00-19:00; Пт: 11:00-19:00; Сб: 11:00-18:00,+07:00,5.0,44,89029751315,,,donmaisonkrsk@gmail.com,,http://krasnoyarsk.donmaison.ru,http://t.me/+jBtDClLJ-ZYwZjBi,,,https://vk.com/donmaison_krsk,https://wa.me/79029751315,,,,,,https://t.me/+79082213223,https://t.me/79082213223,,,56.007092,92.862273,https://2gis.com/firm/70000001080147208,branch
Elite Stone,салон мебели и изделий из искусственного камня,Мебель на заказ; Изделия из камня для помещений; Мебель для кухни; Мебель для ванных комнат,"78 Добровольческой Бригады улица, 12",2 этаж; слева от эскалатора,660077,Взлётка м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,5.0,3,89135098155,89082122043,,,,http://elitestone24.ru,,,,,https://wa.me/79029228787,,,,,,https://t.me/+79029228787,,,,56.042314,92.91306,https://2gis.com/firm/70000001084198682,branch
Elwood,склад-магазин мебельных щитов и комплектующих для лестниц,Мебель на заказ; Облицовочные материалы для мебели; Интерьерные лестницы; Мебельные фасады; Мебель для кухни; Деревообработка; Корпусная мебель,"Брянская улица, 336 ст2",,660048,,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00,+07:00,5.0,5,89994427572,,,,,http://ellwd.ru,,,,https://vk.com/elwoodkrsk,https://wa.me/79994427572,,,,,,https://t.me/+79994427572,,,,56.040847,92.841141,https://2gis.com/firm/70000001055110927,branch
Fiximebel,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель,"Транспортный проезд, 2 ст1",,660037,,Ленинский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,,+07:00,5.0,1,,,,,,http://fiximebel.ru,,,,https://vk.com/fiximebel,,,,,,,,,,,56.01034,93.002034,https://2gis.com/firm/70000001090458825,branch
Fiximebel,,Мебель на заказ; Корпусная мебель; Мебель для кухни; Офисная мебель,"Краснодарская улица, 44а",,660005,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-18:00,+07:00,5.0,2,89029829572,,,,,http://fiximebel.ru,,,,https://vk.com/fiximebel,https://wa.me/79029829572,,,viber://chat/?number=79029829572,,,https://t.me/+79029829572,,,,56.056166,92.938242,https://2gis.com/firm/70000001088280329,branch
Giulia Novars,интерьерная студия,Мебель на заказ; Мебель для кухни; Корпусная мебель; Мебель для ванных комнат; Мягкая мебель; Межкомнатные двери; Изделия из камня для помещений; Бытовая техника,"проспект Мира, 118",,660021,,Железнодорожный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 11:00-18:00,+07:00,4.9,35,83912052325,,,,,http://www.krsk.giulianovars.ru,http://giulianovars.ru/,http://t.me/giulianovars_official,,https://vk.com/giulianovars,https://wa.me/79233711511,,,,,,https://t.me/+79233711511,,,https://youtube.com/@giulianovarsofficial,56.010956,92.847479,https://2gis.com/firm/985691699682871,branch
Gloss,студия кухни,Мебель на заказ; Изделия из камня для помещений; Мебель для кухни; Дизайн интерьеров; Мебельные фасады,"улица Петра Подзолкова, 4",1 этаж,660020,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+07:00,4.5,13,89509643778,89029171166,,,,http://studiogloss.ru,,,,https://vk.com/kuhni_v_krasnoyarske,https://wa.me/79029171166,https://wa.me/79509643778,,viber://chat/?number=79029171166,,,https://t.me/+79029171166,,,,56.05312,92.887691,https://2gis.com/firm/70000001026928767,branch
Good Chef,центр мебели на заказ,Мебель на заказ; Мебель для кухни; Мебельные фасады,"улица Шахтёров, 65",2 этаж,660020,Покровский м-н,Центральный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,4.8,29,89230170798,,,,,http://progoodchef.ru,,,,https://vk.com/progoodchef,https://wa.me/79069725339,,,,,,https://t.me/+79069725339,,,,56.044412,92.889712,https://2gis.com/firm/70000001100843105,branch
Home & Interior Market,,Мебель на заказ; Мебельные магазины; Мебель для кухни; Офисная мебель; Мебельные фабрики,"улица 60 лет Октября, 172",22 комната,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-17:00; Вт: 09:00-17:00; Ср: 09:00-17:00; Чт: 09:00-17:00; Пт: 09:00-17:00; Сб: 09:00-17:00; Вс: 09:00-17:00,+07:00,,,89993135413,,,,,http://hi-m.ru,,,,https://vk.com/hi_m_market,,,,,,,,,,,55.986551,92.927376,https://2gis.com/firm/70000001111154089,branch
I wood,шоурум лофт-мебели,Мебель на заказ; Мебель для кухни; Металлическая мебель; Офисная мебель; Мебель для общественного питания,"улица Калинина, 106д",1-07 офис; 1 этаж,660061,Западный м-н,Октябрьский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-18:00; Вт: 10:00-18:00; Ср: 10:00-18:00; Чт: 10:00-18:00; Пт: 10:00-18:00; Сб: 11:00-19:00; Вс: 11:00-17:00 (по предварительной записи),+07:00,5.0,4,89233604086,,,,,http://i-woods.ru,,,,https://vk.com/i_w_o_o_d,,,,,,,https://t.me/+79233604086,,,,56.056072,92.741639,https://2gis.com/firm/70000001052963441,branch
Kazza,студия мебели,Мебель на заказ; Мебель для кухни; Корпусная мебель,"улица Шахтёров, 66",,660077,Слобода Весны м-н,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+07:00,,,83912327222,,,,,http://kazza.ru,,,,https://vk.com/kazza24,https://wa.me/79048907222,,,viber://chat/?number=79048907222,,,,,,,56.045143,92.891977,https://2gis.com/firm/70000001030433001,branch
Leroy Home,магазин авторской мягкой мебели,Мебель на заказ; Мягкая мебель; Корпусная мебель; Мебель для кухни; Детская мебель,"улица Петра Ломако, 6",1 этаж; магазин Лерой,660077,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,,,,,,,,http://interiorbeds.ru,,,,,https://wa.me/79232771331,,,viber://chat/?number=79232771331,,,https://t.me/+79232771331,,,,56.055331,92.893475,https://2gis.com/firm/70000001091541277,branch
Leroy Home,мебельная компания,Мебель на заказ; Мягкая мебель; Корпусная мебель; Мебель для ванных комнат; Детская мебель; Мебель для кухни,"улица Бограда, 111",,660021,,Железнодорожный район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,5.0,16,89232771331,,,,,http://leroy-m.ru,http://t.me/leroymebel,,,https://vk.com/mebel_leroy,https://wa.me/79232771331,,,,,,https://t.me/+79232771331,,,,56.005504,92.836357,https://2gis.com/firm/70000001083033474,branch
Leroy Home,мебельная компания,Мебель на заказ; Мягкая мебель; Корпусная мебель; Мебель для кухни; Детская мебель,"улица Петра Ломако, 6",1 этаж,660077,,Советский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+07:00,4.9,20,83912144431,,,,,http://leroy-m.ru,http://t.me/leroymebel,,,https://vk.com/mebel_leroy,https://wa.me/79232771331,,,,,,https://t.me/leroymebel,,,,56.055331,92.893475,https://2gis.com/firm/70000001075024101,branch
Level,компания,Мебель на заказ; Изделия из камня для помещений; Мебель для кухни; Мебель для ванных комнат,"Электриков улица, 154 ст2",1 этаж,660079,,Свердловский район,Красноярск,Красноярск городской округ,Красноярский край,Россия,Пн: 09:00-16:00; Вт: 09:00-16:00; Ср: 09:00-16:00; Чт: 09:00-16:00; Пт: 09:00-16:00,+07:00,,,83912592119,,,,,http://www.pk-level.ru,,,,,https://wa.me/79138374119,,,viber://chat/?number=79138374119,,,,,,,55.971417,92.878883,https://2gis.com/firm/985691700081529,branch
